Movie Title,Opening Weekend,Avg Expert Score,Avg User Score
Elysium,29807393.00,63.8510638297872340,6.0544747081712062
Hercules,29800263.00,51.1600000000000000,6.0120481927710843
Constantine,29769098.00,55.0487804878048780,7.0754716981132075
Phoebe in Wonderland,29766.00,60.7500000000000000,8.4285714285714286
What Lies Beneath,29702959.00,55.8000000000000000,6.9333333333333333
Room 237,29693.00,80.7333333333333333,4.5925925925925926
Dark Shadows,29685274.00,58.6666666666666667,5.4956521739130435
Grand Piano,2964.00,64.5000000000000000,6.6923076923076923
Creed,29632823.00,82.8095238095238095,8.0000000000000000
The Innkeepers,29557.00,65.8461538461538462,5.4090909090909091
Boundaries,29552.00,53.5000000000000000,6.9000000000000000
Good Neighbors,2953.00,60.8333333333333333,4.0000000000000000
Teeth,29521.00,62.9090909090909091,6.0500000000000000
Spotlight,295009.00,91.1333333333333333,8.3456790123456790
The Million Dollar Hotel,29483.00,35.0000000000000000,7.7500000000000000
Testosterone,29452.00,39.4736842105263158,4.0000000000000000
Free Solo,294288.00,82.5600000000000000,7.8518518518518519
Rosie,2942.00,84.4545454545454545,8.5000000000000000
Bloody Sunday,29419.00,88.9677419354838710,8.1666666666666667
Life as a House,294056.00,51.1562500000000000,7.3333333333333333
Wassup Rockers,29400.00,58.4782608695652174,8.0000000000000000
Jack and Diane,294.00,49.5454545454545455,2.0000000000000000
A Dirty Shame,29384.00,57.6470588235294118,6.0000000000000000
Now You See Me,29350389.00,54.8857142857142857,6.3315789473684211
In a Valley of Violence,29343.00,66.0500000000000000,5.1000000000000000
Rachel Getting Married,293369.00,82.0555555555555556,4.9600000000000000
Beverly Hills Chihuahua,29300465.00,47.9090909090909091,3.9687500000000000
Dom Hemingway,29276.00,59.7297297297297297,6.8750000000000000
The Roost,2926.00,64.3000000000000000,8.0000000000000000
Tokyo Godfathers,29259.00,74.6400000000000000,9.6666666666666667
Think Like a Man Too,29241911.00,44.1666666666666667,5.0000000000000000
The Muppets,29239026.00,76.8648648648648649,7.9351851851851852
The Bag Man,29231.00,33.7777777777777778,6.1666666666666667
Returner,29214.00,42.2352941176470588,5.0000000000000000
The Lone Ranger,29210849.00,43.8888888888888889,6.5953488372093023
Brother Bear,291940.00,55.1071428571428571,6.2500000000000000
Puncture,29175.00,57.8823529411764706,9.0000000000000000
Mean Creek,29170.00,75.8064516129032258,8.4000000000000000
Judy,2916548.00,68.5434782608695652,7.0000000000000000
Trishna,29140.00,59.5909090909090909,6.0000000000000000
Sin City,29120273.00,73.8000000000000000,7.7372881355932203
When Will I Be Loved,29103.00,43.2500000000000000,6.3333333333333333
The King,29050.00,62.8275862068965517,6.5000000000000000
Band Aid,29013.00,69.4285714285714286,7.5000000000000000
The Santa Clause 2,29008696.00,53.6538461538461538,6.1428571428571429
Paranormal Activity 4,29003866.00,44.9090909090909091,3.8461538461538462
Zelary,29002.00,68.1000000000000000,8.0000000000000000
Vanishing on 7th Street,2898.00,51.3571428571428571,4.2142857142857143
Inside Man,28954945.00,77.2820512820512821,7.0176991150442478
Jack Goes Boating,28916.00,66.1851851851851852,6.8571428571428571
Cast Away,28883406.00,75.7500000000000000,8.3571428571428571
Summerland,28881.00,61.0000000000000000,9.3333333333333333
My Salinger Year,28851.00,56.0555555555555556,7.1428571428571429
Chasing Madoff,28850.00,55.0000000000000000,3.5000000000000000
Hitchcock,287715.00,60.0500000000000000,7.2903225806451613
Edge of Tomorrow,28760246.00,72.6511627906976744,8.3746130030959752
One Bright Shining Moment,2876.00,67.8000000000000000,6.0000000000000000
The Wash,2875067.00,27.1333333333333333,4.0000000000000000
Saving Grace,287452.00,64.4687500000000000,10.0000000000000000
Humpday,28737.00,75.4400000000000000,7.3333333333333333
Upside Down,28722.00,50.5454545454545455,6.3703703703703704
American Pimp,28699.00,61.6842105263157895,9.0000000000000000
Heist,28688.00,66.8787878787878788,10.0000000000000000
Southside with You,2868403.00,75.3953488372093023,6.5333333333333333
Murder on the Orient Express,28681472.00,56.6086956521739130,6.2803738317757009
Upstream Color,28649.00,81.9259259259259259,5.8461538461538462
Meet the Parents,28623300.00,73.6060606060606061,7.5172413793103448
Cesar Chavez,2861528.00,55.4615384615384615,5.5000000000000000
Obsessed,28612730.00,33.3333333333333333,4.6744186046511628
Trouble the Water,28606.00,82.1153846153846154,9.0000000000000000
The Night House,2859409.00,69.7222222222222222,6.9411764705882353
The Expendables 2,28591370.00,55.0357142857142857,7.1637931034482759
Synchronicity,2859.00,44.9000000000000000,7.5000000000000000
Divided We Fall,28583.00,71.4782608695652174,7.0000000000000000
Youth Without Youth,28550.00,48.1724137931034483,6.5333333333333333
The Chumscrubber,28548.00,48.5000000000000000,5.4736842105263158
How I Live Now,28547.00,61.6896551724137931,7.7777777777777778
City of Lies,284561.00,50.4166666666666667,8.0909090909090909
Yes,28451.00,58.5862068965517241,5.2000000000000000
Tape,28424.00,71.6153846153846154,10.0000000000000000
The Apparition,2841488.00,24.3076923076923077,2.9444444444444444
Three Days of Rain,2841.00,55.0833333333333333,9.3333333333333333
Suburbicon,2840246.00,46.6326530612244898,3.7666666666666667
Mama,28402310.00,58.6285714285714286,5.6907216494845361
Free Guy,28365416.00,63.7058823529411765,6.8392857142857143
Tokyo Sonata,28345.00,80.4545454545454545,8.7500000000000000
Alone in the Dark,2834421.00,15.5600000000000000,1.8867924528301887
The Holy Girl,28327.00,76.1818181818181818,2.0000000000000000
The Singing Detective,28324.00,51.1818181818181818,6.5000000000000000
Criminal,283209.00,63.1714285714285714,4.0000000000000000
Nacho Libre,28309599.00,56.2777777777777778,6.2891566265060241
Horrible Bosses,28302165.00,60.1250000000000000,6.7680000000000000
Those Who Wish Me Dead,2830000.00,61.4146341463414634,5.5454545454545455
Jindabyne,28298.00,67.6333333333333333,6.8000000000000000
How to Survive a Plague,28250.00,86.2173913043478261,7.4000000000000000
A Love Song for Bobby Long,28243.00,53.6774193548387097,9.2857142857142857
About Schmidt,282367.00,84.9000000000000000,8.8947368421052632
Casino Jack and the United States of Money,28234.00,69.8636363636363636,10.0000000000000000
The Invisible Man,28205665.00,72.6551724137931034,6.4971098265895954
Hitchcock/Truffaut,28178.00,78.3600000000000000,8.3333333333333333
Death of a President,281778.00,54.2666666666666667,6.2222222222222222
Formula 51,2817719.00,32.4482758620689655,8.5000000000000000
Primer,28162.00,66.9200000000000000,7.3414634146341463
Scotty and the Secret History of Hollywood,28144.00,69.0000000000000000,7.0000000000000000
The Color of Paradise,28144.00,81.4000000000000000,10.0000000000000000
Erin Brockovich,28138465.00,74.5277777777777778,7.8571428571428571
Rock School,28136.00,70.9259259259259259,8.0000000000000000
An Inconvenient Truth,281330.00,75.5000000000000000,7.4729729729729730
Trumbo,28125.00,72.5000000000000000,7.0000000000000000
Nightmare Alley,2811703.00,72.8363636363636364,6.7916666666666667
The Texas Chainsaw Massacre,28094014.00,43.7272727272727273,5.6976744186046512
Winter Passing,28091.00,60.2962962962962963,7.0000000000000000
Wolf Creek,2805754.00,57.5384615384615385,5.4218750000000000
Somm,28050.00,62.4285714285714286,9.0000000000000000
It Runs in the Family,2804441.00,49.1071428571428571,2.0000000000000000
VHYes,28000.00,59.3333333333333333,4.0000000000000000
The Life of Reilly,2798.00,73.7894736842105263,8.0000000000000000
Duck Butter,2797.00,60.0588235294117647,7.0000000000000000
Kamikaze Girls,2795.00,60.1428571428571429,10.0000000000000000
The Place Beyond the Pines,279457.00,71.8333333333333333,7.3714285714285714
Mighty Fine,27900.00,46.1000000000000000,5.0000000000000000
Jockey,2789.00,76.2962962962962963,4.0000000000000000
"20,000 Days on Earth",27879.00,82.0800000000000000,4.5000000000000000
Slackers,2785283.00,20.3214285714285714,8.2500000000000000
Price Check,2783.00,68.7272727272727273,6.1666666666666667
The Libertine,27804.00,48.2000000000000000,6.8800000000000000
Bottle Shock,277839.00,58.9615384615384615,5.4090909090909091
Femme Fatale,2776248.00,59.3000000000000000,7.5000000000000000
Lymelife,27758.00,67.0526315789473684,8.0000000000000000
Introducing the Dwights,27734.00,56.7391304347826087,7.0000000000000000
Jarhead,27726210.00,63.1250000000000000,7.0450450450450450
Along Came Polly,27721185.00,49.7714285714285714,5.7647058823529412
The Royal Tenenbaums,276981.00,76.7058823529411765,7.5869565217391304
I Origins,27682.00,61.3333333333333333,7.1818181818181818
Control,27674.00,77.8888888888888889,7.4285714285714286
Thunderbirds,2766810.00,44.2413793103448276,6.5000000000000000
Ballet 422,27653.00,75.2500000000000000,8.0000000000000000
Child of God,27630.00,50.4117647058823529,2.6666666666666667
Daddy Day Care,27623580.00,43.9354838709677419,4.1000000000000000
The Ugly Truth,27605576.00,36.3548387096774194,4.7857142857142857
About Cherry,2760.00,39.4000000000000000,4.1428571428571429
Cheaper by the Dozen,27557647.00,50.3666666666666667,6.4347826086956522
Wonder,27547866.00,68.2424242424242424,7.5454545454545455
The Quiet,27546.00,35.3750000000000000,7.6363636363636364
The Devil Wears Prada,27537244.00,65.7250000000000000,7.2647058823529412
Save the Last Dance,27526443.00,56.7083333333333333,9.1818181818181818
Beowulf,27515871.00,63.2857142857142857,6.4104477611940299
Inland Empire,27508.00,73.5000000000000000,6.5857142857142857
Little Boy,2750356.00,38.1666666666666667,7.7222222222222222
Ondine,27497.00,67.4285714285714286,7.0000000000000000
42,27487144.00,66.7250000000000000,7.3582089552238806
Hairspray,27476745.00,80.7837837837837838,7.6372549019607843
The Loft,2747342.00,30.1818181818181818,5.6000000000000000
The Last Legion,2746312.00,43.5000000000000000,5.5000000000000000
Searching for Sugar Man,27459.00,79.0312500000000000,8.8500000000000000
Bedtime Stories,27450296.00,43.2307692307692308,6.5142857142857143
The Act of Killing,27450.00,89.4848484848484848,8.1666666666666667
A Rainy Day in New York,2744.00,44.2777777777777778,8.0000000000000000
Liberal Arts,27435.00,60.2083333333333333,7.8571428571428571
Gemma Bovery,27434.00,61.2592592592592593,8.0000000000000000
Welcome to the Punch,2736.00,52.7500000000000000,5.6666666666666667
Jumper,27354808.00,42.9722222222222222,5.2459016393442623
The Sparks Brothers,273530.00,81.0606060606060606,7.7500000000000000
Afternoon Delight,27352.00,54.5217391304347826,5.6666666666666667
Real Steel,27319677.00,60.2058823529411765,6.9406779661016949
Only You,27311.00,80.0000000000000000,7.0000000000000000
God Bless America,27308.00,58.9583333333333333,6.5000000000000000
I Melt with You,2729.00,31.2307692307692308,7.2500000000000000
Weekend,27245.00,81.0000000000000000,9.1250000000000000
The Jacket,2723682.00,50.9714285714285714,7.3043478260869565
Kiss of the Damned,2723.00,52.7500000000000000,5.3333333333333333
Gringo,2722420.00,50.1515151515151515,5.5714285714285714
Turn the River,2722.00,57.7000000000000000,4.5000000000000000
Encanto,27206494.00,76.7317073170731707,7.2396694214876033
Jack the Giant Slayer,27202226.00,54.9729729729729730,5.9491525423728814
Gran Torino,271720.00,72.5882352941176471,8.0223214285714286
Opal Dream,2716.00,61.2666666666666667,6.6666666666666667
From Justin to Kelly,2715848.00,20.3125000000000000,5.6153846153846154
The Rhythm Section,2715384.00,50.9722222222222222,4.5833333333333333
The Missing Person,2715.00,59.7777777777777778,7.5000000000000000
The Future,27137.00,68.7500000000000000,5.6666666666666667
Control Room,27125.00,80.7575757575757576,0.50000000000000000000
The Bourne Identity,27118640.00,69.7894736842105263,8.0000000000000000
Keeping Mum,27112.00,58.1363636363636364,7.8750000000000000
Lucky You,2710445.00,52.7931034482758621,5.6000000000000000
Foxcatcher,270877.00,81.8775510204081633,6.3541666666666667
Deuces Wild,2704682.00,24.7142857142857143,4.3333333333333333
Gook,27044.00,70.7368421052631579,9.0000000000000000
Love and Monsters,270302.00,65.8571428571428571,7.7962962962962963
Birth of the Dragon,2702430.00,39.7692307692307692,4.0000000000000000
Remember,27006.00,56.4000000000000000,8.0000000000000000
Forks Over Knives,2700.00,62.0000000000000000,8.0000000000000000
Girl Asleep,2700.00,69.4166666666666667,7.0000000000000000
Tropical Malady,270.00,77.4375000000000000,6.6666666666666667
Smashed,26943.00,72.5937500000000000,7.2500000000000000
Kung Fu Hustle,269225.00,78.6052631578947368,8.6086956521739130
Grizzly Man,269131.00,86.8285714285714286,6.0491803278688525
Blood Ties,26912.00,51.4375000000000000,6.5714285714285714
The Departed,26887467.00,85.5897435897435897,7.7626373626373626
A Most Wanted Man,2686526.00,73.8095238095238095,6.6170212765957447
Alice Through the Looking Glass,26858726.00,40.0000000000000000,6.0119047619047619
Swan Song,26855.00,69.4285714285714286,6.3333333333333333
The Curious Case of Benjamin Button,26853816.00,73.4324324324324324,6.4482758620689655
Monkeybone,2685078.00,46.1785714285714286,5.1666666666666667
Columbus,26820.00,88.3703703703703704,8.3333333333333333
The Goldfinch,2679027.00,45.4146341463414634,7.3793103448275862
Knives Out,26769548.00,82.4615384615384615,7.4541832669322709
Dawn of the Dead,26722575.00,63.2162162162162162,6.8048780487804878
Mommy,26718.00,75.3823529411764706,7.3888888888888889
Tigerland,26715.00,58.7857142857142857,6.6666666666666667
Phantom,266756.00,45.3181818181818182,5.0000000000000000
Sweet Sixteen,26667.00,84.8400000000000000,7.0000000000000000
Life Partners,2665.00,61.2666666666666667,6.6666666666666667
Whatever Works,266162.00,51.8064516129032258,7.3611111111111111
Roadie,2661.00,64.6000000000000000,8.0000000000000000
The Campaign,26588460.00,54.6857142857142857,5.7735849056603774
In Secret,265586.00,50.5312500000000000,8.2500000000000000
Condo Painting,2655.00,52.5454545454545455,10.0000000000000000
Spy Kids,26546881.00,72.4814814814814815,7.9310344827586207
The Pursuit of Happyness,26541709.00,66.3055555555555556,6.8648648648648649
Post Grad,2651996.00,40.1600000000000000,6.0000000000000000
127 Hours,264851.00,83.0263157894736842,7.8106060606060606
Knuckle,2647.00,67.5333333333333333,8.0000000000000000
All About Nina,26468.00,69.6470588235294118,7.0000000000000000
All Eyez on Me,26435354.00,42.4545454545454545,4.0000000000000000
"I, Tonya",264155.00,78.2127659574468085,8.1585365853658537
Hollow Man,26414386.00,30.5428571428571429,5.3478260869565217
Transylmania,263941.00,16.2000000000000000,3.6250000000000000
The Arbor,2638.00,87.1000000000000000,10.0000000000000000
Eighth Grade,263797.00,87.5306122448979592,7.6666666666666667
The Rocker,2636048.00,57.4285714285714286,7.3333333333333333
The Curse of La Llorona,26347631.00,46.3571428571428571,4.2608695652173913
Spring Breakers,263002.00,66.1250000000000000,4.9059829059829060
Bridesmaids,26247410.00,75.8461538461538462,6.7735849056603774
The Year of the Everlasting Storm,2624.00,72.6250000000000000,6.0000000000000000
The Believer,26236.00,75.3928571428571429,6.8333333333333333
Bolt,26223128.00,69.5172413793103448,7.5538461538461538
The Suicide Squad,26205415.00,73.0545454545454545,6.9836956521739130
Marley,262004.00,81.7187500000000000,7.6666666666666667
Cop Car,26146.00,67.8571428571428571,6.0000000000000000
Zama,26123.00,86.5384615384615385,5.0000000000000000
Blue Like Jazz,261190.00,52.0714285714285714,5.3333333333333333
Afterschool,2606.00,65.0000000000000000,3.5000000000000000
The Groomsmen,26045.00,57.9230769230769231,9.0000000000000000
The Help,26044590.00,64.4146341463414634,8.0240000000000000
Her,260382.00,88.9787234042553191,7.7286245353159851
The Puffy Chair,26029.00,74.7647058823529412,4.8666666666666667
The Public,259455.00,51.0000000000000000,8.0000000000000000
Humboldt County,25933.00,56.6666666666666667,7.7500000000000000
Same Kind of Different as Me,2591985.00,50.1428571428571429,5.7500000000000000
The Beautiful Country,25900.00,68.5652173913043478,9.2000000000000000
All or Nothing,25890.00,73.5161290322580645,6.0000000000000000
The Selfish Giant,2589.00,82.9545454545454545,9.2000000000000000
Fish Tank,25854.00,81.0322580645161290,7.4285714285714286
Two Weeks,25829.00,47.5384615384615385,9.3333333333333333
Project Nim,25820.00,82.9393939393939394,6.2000000000000000
Mid90s,258157.00,66.9777777777777778,7.1212121212121212
Tropic Thunder,25812796.00,73.4102564102564103,6.6820512820512821
The Face of Love,25800.00,55.6250000000000000,7.4000000000000000
I Love Your Work,2580.00,41.3333333333333333,6.0000000000000000
The China Hustle,25791.00,68.7500000000000000,5.5000000000000000
The Eye of the Storm,25785.00,58.3076923076923077,7.0000000000000000
The Golden Compass,25783232.00,55.3030303030303030,6.4046242774566474
Evil Dead,25775847.00,60.4736842105263158,6.9890109890109890
Crooked Arrows,257364.00,45.6153846153846154,6.0000000000000000
Catfish,257285.00,67.7241379310344828,6.6176470588235294
Unfinished Song,25728.00,59.9600000000000000,7.3333333333333333
Rocketman,25725722.00,71.0000000000000000,7.3609022556390977
Miami Vice,25723815.00,67.1081081081081081,5.5185185185185185
Nine,257232.00,52.9393939393939394,4.6746987951807229
Captain Phillips,25718314.00,83.5416666666666667,8.2125000000000000
Melancholia,257174.00,76.5000000000000000,6.4912280701754386
Gray Matters,25711.00,37.0526315789473684,9.0000000000000000
Fantastic Four,25685737.00,44.8571428571428571,4.9666666666666667
Jiminy Glick in Lalawood,25660.00,47.2631578947368421,5.3333333333333333
Manchester by the Sea,256498.00,94.2264150943396226,6.9489051094890511
About Last Night,25649011.00,64.6666666666666667,5.3571428571428571
V for Vendetta,25642640.00,68.0769230769230769,7.8446866485013624
Redacted,25628.00,58.2000000000000000,3.9750000000000000
Son of God,25601865.00,42.6000000000000000,5.2500000000000000
Lake of Fire,2559.00,82.8000000000000000,7.5000000000000000
Battleship,25534825.00,45.2051282051282051,4.5548387096774194
Aristide and the Endless Revolution,2552.00,67.2222222222222222,9.2500000000000000
Final Portrait,25472.00,70.9687500000000000,5.7777777777777778
Penguins of Madagascar,25447444.00,58.0000000000000000,6.8444444444444444
Lassie,254420.00,83.6666666666666667,7.2857142857142857
The Inevitable Defeat of Mister and Pete,254279.00,63.5625000000000000,6.6666666666666667
Kickin It Old Skool,2541419.00,23.0000000000000000,1.7692307692307692
The Killing of Two Lovers,25378.00,81.7826086956521739,7.8000000000000000
Cost of a Soul,25365.00,38.7777777777777778,10.0000000000000000
Gnomeo and Juliet,25356909.00,56.3214285714285714,5.2619047619047619
Carol,253510.00,92.7333333333333333,6.9900990099009901
Incarnate,2534884.00,33.7777777777777778,5.6000000000000000
The Rules of Attraction,2532410.00,53.3666666666666667,7.3333333333333333
No Such Thing,25324.00,41.6666666666666667,7.5000000000000000
12 Hour Shift,2532.00,63.3076923076923077,8.0000000000000000
The Celestine Prophecy,25297.00,30.0000000000000000,6.4000000000000000
Public Enemies,25271675.00,71.1428571428571429,5.9465648854961832
Home of the Brave,25261.00,47.4666666666666667,5.0000000000000000
Underclassman,2525364.00,25.9200000000000000,3.2857142857142857
Road to Nowhere,2521.00,61.5294117647058824,10.0000000000000000
Date Night,25207599.00,59.7567567567567568,6.4861111111111111
The House of the Devil,25195.00,72.8888888888888889,6.0769230769230769
Duane Hopwood,2519.00,55.5714285714285714,8.3333333333333333
12 Mighty Orphans,251569.00,47.6428571428571429,6.6250000000000000
A Serious Man,251337.00,84.3684210526315789,6.3097345132743363
Grind,2511403.00,35.7500000000000000,5.0000000000000000
Werewolves Within,250811.00,68.9411764705882353,5.6363636363636364
Our Friend,250160.00,61.7500000000000000,8.0000000000000000
Vanilla Sky,25015518.00,50.6969696969696970,8.0243902439024390
Peter Rabbit,25010928.00,56.8461538461538462,6.6296296296296296
Paragraph 175,25007.00,83.8571428571428571,10.0000000000000000
Jack and Jill,25003575.00,29.4615384615384615,2.8660714285714286
The Dissident,25000.00,81.3888888888888889,6.5000000000000000
Seeking Justice,249912.00,43.9523809523809524,5.6666666666666667
Better Living Through Circuitry,24970.00,70.7500000000000000,8.0000000000000000
Quills,249383.00,71.0967741935483871,6.8333333333333333
Miss Pettigrew Lives for a Day,2490942.00,67.5925925925925926,7.0000000000000000
Skyscraper,24905015.00,54.6046511627906977,5.3846153846153846
Flight,24900566.00,76.9500000000000000,7.0336134453781513
Appaloosa,248847.00,67.8437500000000000,4.6410256410256410
Babyteeth,2487.00,78.3000000000000000,7.0000000000000000
Knafayim Shvurot,24862.00,76.3076923076923077,9.0000000000000000
The Namesake,248552.00,82.0909090909090909,7.5925925925925926
White House Down,24852258.00,56.4186046511627907,5.5250000000000000
Say Uncle,2485.00,39.2222222222222222,10.0000000000000000
A Good Day to Die Hard,24834845.00,35.3658536585365854,4.3290322580645161
G,248337.00,46.5294117647058824,7.0000000000000000
True Grit,24830443.00,80.4146341463414634,7.4427083333333333
The Green Butchers,2483.00,58.1111111111111111,7.6666666666666667
Raw,24825.00,79.7058823529411765,6.1794871794871795
Flee,24794.00,89.0000000000000000,8.1428571428571429
The Call of the Wild,24791624.00,54.8181818181818182,6.9047619047619048
Aquarela,24753.00,77.6500000000000000,1.00000000000000000000
Zombieland,24733155.00,74.1612903225806452,7.8498023715415020
10 Cloverfield Lane,24727437.00,75.7441860465116279,7.3034825870646766
Taken,24717037.00,55.3750000000000000,7.5200000000000000
Collateral,24701458.00,73.0731707317073171,8.4186046511627907
Victor Frankenstein,2469341.00,40.3214285714285714,6.4000000000000000
Before Midnight,246914.00,92.2439024390243902,7.2702702702702703
Crown Vic,2468.00,51.1428571428571429,5.6000000000000000
Pulling Strings,2467168.00,62.1428571428571429,6.0000000000000000
Closed Circuit,2464931.00,54.0512820512820513,6.8000000000000000
The Last Shift,246491.00,59.7142857142857143,6.5000000000000000
Monsieur Lazhar,246410.00,82.1935483870967742,7.7142857142857143
The Predator,24632284.00,52.6326530612244898,3.9942196531791908
Late Night,246305.00,69.5869565217391304,5.4166666666666667
Flightplan,24629938.00,56.4848484848484848,5.4838709677419355
Lumumba,24625.00,77.6363636363636364,10.0000000000000000
Knowing,24604751.00,45.5925925925925926,6.0913705583756345
In This World,24602.00,76.6800000000000000,8.0000000000000000
The Curse of the Jade Scorpion,2459315.00,57.5161290322580645,5.0000000000000000
Unknown White Male,24591.00,68.0000000000000000,3.8571428571428571
Samba,24588.00,56.9090909090909091,6.3333333333333333
We Need to Talk About Kevin,24587.00,68.5675675675675676,7.0800000000000000
Christopher Robin,24585139.00,62.5581395348837209,7.2608695652173913
Body,2457.00,54.1250000000000000,3.0000000000000000
Synchronic,245561.00,66.0434782608695652,5.3750000000000000
Digging for Fire,24544.00,71.3636363636363636,6.0000000000000000
The Girl on the Train,24536265.00,52.6530612244897959,5.6470588235294118
The Emoji Movie,24531923.00,18.0000000000000000,2.7459807073954984
Swimming Upstream,24520.00,61.8571428571428571,3.0000000000000000
Miss Stevens,2451.00,68.2727272727272727,7.2500000000000000
Pet Sematary,24502775.00,60.5952380952380952,5.1521739130434783
Generation Iron,245000.00,64.3750000000000000,9.5000000000000000
Act of Valor,24476632.00,45.8823529411764706,6.9375000000000000
Diane,24467.00,85.0000000000000000,7.8571428571428571
Iraq in Fragments,24435.00,83.0384615384615385,9.0000000000000000
Mean Girls,24432195.00,67.5641025641025641,8.2151898734177215
Failure to Launch,24411322.00,51.0322580645161290,5.6521739130434783
Race to Witch Mountain,24402214.00,56.2142857142857143,6.4230769230769231
The City of Your Final Destination,24401.00,57.8947368421052632,8.0000000000000000
The Aristocrats,243796.00,73.4358974358974359,6.0857142857142857
The Yes Men,24373.00,70.8076923076923077,7.5000000000000000
Undertow,24354.00,64.8333333333333333,6.8571428571428571
Frozen,243390.00,47.4375000000000000,5.4285714285714286
American Violet,243162.00,59.8888888888888889,8.0000000000000000
Sunshine,242964.00,67.5000000000000000,7.1079136690647482
The Chronicles of Riddick,24289165.00,43.6470588235294118,7.4102564102564103
The Haunted Mansion,24278410.00,42.6470588235294118,4.5714285714285714
The Last Samurai,24271354.00,60.4651162790697674,8.2307692307692308
The Hero of Color City,24260.00,38.8333333333333333,2.6666666666666667
Louder Than Bombs,24259.00,70.8750000000000000,6.2000000000000000
TMNT,24255205.00,47.0952380952380952,6.8163265306122449
The Last Tree,2424.00,72.7500000000000000,6.0000000000000000
Saw 3D,24230123.00,30.5294117647058824,5.2048192771084337
Yves Saint Laurent,24207.00,55.3200000000000000,6.0000000000000000
Coach Carter,24182960.00,60.6111111111111111,7.7000000000000000
Warcraft,24166110.00,38.4250000000000000,8.1126760563380282
Greed,24163.00,56.9062500000000000,6.0000000000000000
Cherry,2416.00,50.5777777777777778,6.8717948717948718
Gosford Park,241219.00,87.8823529411764706,6.6785714285714286
White Noise,24113565.00,36.1562500000000000,4.7142857142857143
The Hunting Ground,24107.00,77.4827586206896552,8.6666666666666667
21,24105943.00,52.9655172413793103,5.9218750000000000
Night Moves,24100.00,76.3333333333333333,4.9090909090909091
Miss March,2409156.00,14.2666666666666667,4.0312500000000000
Arrival,24074047.00,81.3076923076923077,6.8695652173913043
Lowriders,2403885.00,59.4444444444444444,3.0000000000000000
Tower Heist,24025190.00,61.1025641025641026,6.3472222222222222
Pixels,24011616.00,33.7027027027027027,5.3393939393939394
Happy Endings,240075.00,61.5483870967741935,6.8888888888888889
Japanese Story,23962.00,75.2187500000000000,5.0000000000000000
2 Days in New York,23942.00,65.5769230769230769,5.3750000000000000
Luzzu,2394.00,79.1538461538461538,9.0000000000000000
Fahrenheit 9/11,23920637.00,70.0465116279069767,6.3913043478260870
Hello I Must Be Going,23904.00,64.9565217391304348,6.5000000000000000
Action Point,2390164.00,40.7368421052631579,3.5333333333333333
Blossoms of Fire,2390.00,58.6250000000000000,10.0000000000000000
5 Flights Up,238491.00,58.0555555555555556,6.6000000000000000
Dedication,23832.00,54.0526315789473684,6.0000000000000000
Bad Moms,23817340.00,61.7352941176470588,4.7142857142857143
The Town,23808032.00,75.6428571428571429,7.5241935483870968
How to Lose a Guy in 10 Days,23774850.00,50.3225806451612903,6.5000000000000000
Rise of the Guardians,23773465.00,63.4864864864864865,7.3750000000000000
Ex Machina,237264.00,78.6904761904761905,7.4743589743589744
17 Again,23722310.00,52.6666666666666667,6.2000000000000000
Birthday Girl,2370809.00,56.1250000000000000,4.0000000000000000
Fury,23702421.00,67.2765957446808511,6.4228855721393035
Smash His Camera,2367.00,67.1000000000000000,9.0000000000000000
Bleed for This,2366810.00,63.9705882352941176,6.4166666666666667
Tomb Raider,23633317.00,51.7500000000000000,6.3121693121693122
The Death of Dick Long,23630.00,70.0952380952380952,3.3333333333333333
Open Season,23624548.00,51.7777777777777778,6.3333333333333333
Goosebumps,23618556.00,61.4827586206896552,6.8800000000000000
The Nines,23617.00,56.1666666666666667,7.4166666666666667
Screamers,23609.00,58.6666666666666667,9.5000000000000000
The Boss,23586645.00,43.9487179487179487,3.8387096774193548
Death of a Nation,2356522.00,7.0000000000000000,6.0917431192660550
Ordinary Love,23564.00,73.4800000000000000,7.4000000000000000
Memento,235488.00,81.4411764705882353,8.8104575163398693
The Thing About My Folks,235341.00,50.3157894736842105,8.6666666666666667
Dinner for Schmucks,23527839.00,58.8918918918918919,5.9479166666666667
The Last Black Man in San Francisco,235272.00,83.1282051282051282,7.0000000000000000
Mary Poppins Returns,23523121.00,70.3148148148148148,6.8279569892473118
The Babysitters,23518.00,41.4545454545454545,7.0000000000000000
Dracula Untold,23514615.00,44.3333333333333333,6.9727272727272727
The Virgin Suicides,235122.00,77.0645161290322581,6.3750000000000000
The Amityville Horror,23507007.00,40.4193548387096774,4.5769230769230769
The Great Invisible,2348.00,73.2666666666666667,8.0000000000000000
Once Upon a Time in Mexico,23424118.00,60.9117647058823529,5.6363636363636364
"Run, Fatboy, Run",2340743.00,53.1851851851851852,6.8965517241379310
You Kill Me,233709.00,65.9200000000000000,8.9000000000000000
El Angel,23348.00,64.9230769230769231,7.2500000000000000
Turtles Can Fly,23326.00,84.1612903225806452,9.1666666666666667
The Polar Express,23325035.00,67.5000000000000000,7.0985915492957746
Mortal Kombat,23302503.00,49.9069767441860465,6.0994475138121547
Listen Up Philip,23284.00,75.3823529411764706,5.4285714285714286
Dirty Love,23281.00,13.7500000000000000,4.9687500000000000
Enough Said,232800.00,78.6136363636363636,7.0540540540540541
